,Object,Custom_LineNum
127,ELECTRONIC,25.0
128,DISTRIBUTION,25.0
129,167680-0,25.0
130,4637575,25.0
131,QTY,26.0
132,QTY,26.0
133,QTY,26.0
134,ITEM,26.0
135,NUMBER,26.0
136,DESCRIPTION,26.0
137,UNIT,26.0
138,PRICE,26.0
139,TOTAL,26.0
140,ORD,27.0
141,SHIP,27.0
142,B/O,27.0
143,4497607,28.0
144,APC,28.0
145,STRUXUREWARE,28.0
146,DCE,28.0
147,VM,28.0
148,SUP,28.0
149,1Y,28.0
150,1,28.0
151,1,28.0
152,0,28.0
153,233.55,28.0
154,233.55,28.0
155,Manufacturer,29.0
156,Part,29.0
157,Number:,29.0
158,WMS1YROVM-DIGI,29.0
159,Electronic,30.0
160,distribution,30.0
161,NO,30.0
162,MEDIA,30.0
163,4493631,31.0
164,APC,31.0
165,DCE,31.0
166,100N,31.0
167,SUP,31.0
168,1Y,31.0
169,3,31.0
170,3,31.0
171,0,31.0
172,895.50,31.0
173,"2,686.50",31.0
174,Manufacturer,32.0
175,Part,32.0
176,Number:,32.0
177,WDCE1YR100N-DIGI,32.0
178,Electronic,33.0
179,distribution,33.0
180,NO,33.0
181,MEDIA,33.0
182,4283181,34.0
183,APC,34.0
184,1YR,34.0
185,DATA,34.0
186,CTR,34.0
187,EXPERT,34.0
188,SUP,34.0
189,1,34.0
190,1,34.0
191,0,34.0
192,295.03,34.0
193,295.03,34.0
194,Manufacturer,35.0
195,Part,35.0
196,Number:,35.0
197,WDCE1YR25N-DIGI,35.0
198,Electronic,36.0
199,distribution,36.0
200,-,36.0
201,NO,36.0
202,MEDIA,36.0
203,SINCE,36.0
204,EZOZ,37.0
205,80,37.0
206,and,37.0
207,DocuSigned,38.0
208,by:,38.0
209,IT,38.0
210,Ross,38.0
211,Wilson,38.0
212,Aug,38.0
213,"21,",38.0
214,2023,38.0
215,7:10,38.0
216,AM,38.0
217,EDT,38.0
218,DocuSigned,39.0
219,by:,39.0
220,8/17,39.0
221,A1AB4B1B74FE4B/,39.0
222,Aug,40.0
223,"21,",40.0
224,2023,40.0
225,I,40.0
226,4:37,40.0
227,AM,40.0
228,EDT,40.0
229,Bill,40.0
230,Gibson,40.0
231,On,41.0
232,behalf,41.0
233,of,41.0
234,Nneka,41.0
235,Assing,41.0
236,2EDE1413B4394E1,42.0
237,GO,43.0
238,GREEN!,43.0
239,CDW,44.0
240,is,44.0
241,happy,44.0
242,to,44.0
243,announce,44.0
244,that,44.0
245,paperless,44.0
246,billing,44.0
247,is,44.0
248,now,44.0
249,available!,44.0
250,If,44.0
251,you,44.0
252,would,44.0
253,like,44.0
254,to,44.0
255,start,44.0
256,receiving,44.0
257,your,44.0
258,invoices,44.0
259,as,44.0
260,an,44.0
261,emailed,45.0
262,"PDF,",45.0
263,please,45.0
264,email,45.0
265,CDW,45.0
266,at,45.0
267,paperlessbilling@cdw.com.,45.0
268,Please,45.0
269,include,45.0
270,your,45.0
271,Customer,45.0
272,number,45.0
273,or,45.0
274,an,45.0
275,Invoice,45.0
276,number,46.0
277,in,46.0
278,your,46.0
279,email,46.0
280,for,46.0
281,faster,46.0
282,processing.,46.0
283,REDUCE,47.0
284,PROCESSING,47.0
285,COSTS,47.0
286,AND,47.0
287,ELIMINATE,47.0
288,THE,47.0
289,HASSLE,47.0
290,OF,47.0
291,PAPER,47.0
292,CHECKS!,47.0
293,Begin,48.0
294,transmitting,48.0
295,your,48.0
296,payments,48.0
297,electronically,48.0
298,via,48.0
299,ACH,48.0
300,using,48.0
301,CDW's,48.0
302,bank,48.0
303,and,48.0
304,remittance,48.0
305,information,48.0
306,located,48.0
307,at,48.0
308,the,48.0
309,top,48.0
310,of,49.0
311,the,49.0
312,attached,49.0
313,payment,49.0
314,coupon.,49.0
315,Email,49.0
316,credit@cdw.com,49.0
317,with,49.0
318,any,49.0
319,questions.,49.0
320,ACCOUNT,50.0
321,MANAGER,50.0
322,SHIPPING,50.0
323,ADDRESS:,50.0
324,SUBTOTAL,50.0
325,"$3,215.08",50.0
326,TYLER,51.0
327,COWDEN,51.0
328,WASHINGTON,51.0
329,SUBURBAN,51.0
330,SANITARY,51.0
331,COMM,51.0
332,703-262-8084,52.0
333,14501,52.0
334,SWEITZER,52.0
335,LN,52.0
336,SHIPPING,52.0
337,$0.00,52.0
338,LAUREL,53.0
339,MD,53.0
340,20707-5901,53.0
341,tyler.cowden@cdwg.com,54.0
342,SALES,54.0
343,TAX,54.0
344,$0.00,54.0
345,SALES,55.0
346,ORDER,55.0
347,NUMBER,55.0
348,NMJV439,56.0
349,AMOUNT,56.0
350,DUE,56.0
351,"$3,215.08",56.0
352,Cage,57.0
353,Code,57.0
354,Number,57.0
355,1KH72,57.0
356,HAVE,57.0
357,QUESTIONS,57.0
358,ABOUT,57.0
359,YOUR,57.0
360,ACCOUNT?,57.0
361,DUNS,58.0
362,Number,58.0
363,02-615-7235,58.0
364,CDW-G,59.0
365,PLEASE,59.0
366,EMAIL,59.0
367,US,59.0
368,AT,59.0
369,credit@cdw.com,59.0
370,Unique,59.0
371,Entity,59.0
372,ID,59.0
373,(SAM):,59.0
374,PHZDZ8SJ5CM1,59.0
375,ISO,60.0
376,9001,60.0
377,and,60.0
378,ISO,60.0
379,14001,60.0
380,Certified,60.0
381,VISIT,60.0
382,US,60.0
383,ON,60.0
384,THE,60.0
385,INTERNET,60.0
386,AT,60.0
387,www.cdwg.com,60.0
388,CDW,61.0
389,GOVERNMENT,61.0
390,FEIN,61.0
391,36-4230110,61.0
392,Page,61.0
393,1,61.0
394,of,61.0
395,1,61.0
