,Object,Custom_LineNum
126,4637575,24.0
127,ITEM,25.0
128,NUMBER,25.0
129,DESCRIPTION,25.0
130,QTY,25.0
131,QTY,25.0
132,QTY,25.0
133,UNIT,25.0
134,PRICE,25.0
135,TOTAL,25.0
136,ORD,26.0
137,SHIP,26.0
138,B/O,26.0
139,2188689,27.0
140,MS,27.0
141,EA,27.0
142,SQL,27.0
143,SVR,27.0
144,STD,27.0
145,LIC/SA,27.0
146,SLG,27.0
147,YR3,27.0
148,1,27.0
149,1,27.0
150,0,27.0
151,"1,039.57",27.0
152,"1,039.57",27.0
153,Manufacturer,28.0
154,Part,28.0
155,Number:,28.0
156,228-04437-3-SLG,28.0
157,Electronic,29.0
158,distribution,29.0
159,-,29.0
160,NO,29.0
161,MEDIA,29.0
162,2188690,30.0
163,MS,30.0
164,EA,30.0
165,SQL,30.0
166,CAL,30.0
167,LIC/SA,30.0
168,DEV,30.0
169,SLG,30.0
170,YR3,30.0
171,1,30.0
172,1,30.0
173,0,30.0
174,255.55,30.0
175,"255,55",30.0
176,Manufacturer,31.0
177,Part,31.0
178,Number:,31.0
179,359-00765-3-SLG,31.0
180,Electronic,32.0
181,distribution,32.0
182,-,32.0
183,NO,32.0
184,MEDIA,32.0
185,DocuSigned,33.0
186,by:,33.0
187,anwer,34.0
188,Zuber,34.0
189,RECEIVED,35.0
190,678CD6724C2040,35.0
191,May,36.0
192,"1,",36.0
193,2023,36.0
194,I,36.0
195,6:19,36.0
196,AM,36.0
197,PDT,36.0
198,APR,37.0
199,2,37.0
200,1,37.0
201,2023,37.0
202,WSSCWATER,38.0
203,ACCOUNTS,39.0
204,PAYABLE,39.0
205,SECTION,39.0
206,DocuSigned,39.0
207,by,39.0
208,IT,40.0
209,Subtotal,40.0
210,4/28,40.0
211,4/28/2023,40.0
212,-,40.0
213,Received,40.0
214,in,40.0
215,IT,40.0
216,Invoice,40.0
217,mailbox,40.0
218,DE69219CA88F4BC,41.0
219,4/28/2023,42.0
220,-,42.0
221,sent,42.0
222,to,42.0
223,DocuSign,42.0
224,May,42.0
225,"3,",42.0
226,2023,42.0
227,12:06,42.0
228,PM,42.0
229,EDT,42.0
230,GO,43.0
231,GREEN!,43.0
232,CDW,44.0
233,is,44.0
234,happy,44.0
235,to,44.0
236,announce,44.0
237,that,44.0
238,paperless,44.0
239,billing,44.0
240,is,44.0
241,now,44.0
242,available!,44.0
243,If,44.0
244,you,44.0
245,would,44.0
246,like,44.0
247,to,44.0
248,start,44.0
249,receiving,44.0
250,your,44.0
251,invoices,44.0
252,as,44.0
253,an,44.0
254,emailed,45.0
255,"PDF,",45.0
256,please,45.0
257,email,45.0
258,CDW,45.0
259,at,45.0
260,paperlessbilling@cdw.com.,45.0
261,Please,45.0
262,include,45.0
263,your,45.0
264,Customer,45.0
265,number,45.0
266,or,45.0
267,an,45.0
268,Invoice,45.0
269,number,46.0
270,in,46.0
271,your,46.0
272,email,46.0
273,for,46.0
274,faster,46.0
275,processing.,46.0
276,REDUCE,47.0
277,PROCESSING,47.0
278,COSTS,47.0
279,AND,47.0
280,ELIMINATE,47.0
281,THE,47.0
282,HASSLE,47.0
283,OF,47.0
284,PAPER,47.0
285,CHECKS!,47.0
286,Begin,48.0
287,transmitting,48.0
288,your,48.0
289,payments,48.0
290,electronically,48.0
291,via,48.0
292,ACH,48.0
293,using,48.0
294,CDW's,48.0
295,bank,48.0
296,and,48.0
297,remittance,48.0
298,information,48.0
299,located,48.0
300,at,48.0
301,the,48.0
302,top,48.0
303,of,49.0
304,the,49.0
305,attached,49.0
306,payment,49.0
307,coupon.,49.0
308,Email,49.0
309,credit@cdw.com,49.0
310,with,49.0
311,any,49.0
312,questions.,49.0
313,ACCOUNT,50.0
314,MANAGER,50.0
315,SHIPPING,50.0
316,ADDRESS:,50.0
317,SUBTOTAL,50.0
318,"$1,295.12",50.0
319,MIKE,51.0
320,MCCOWAN,51.0
321,WASHINGTON,51.0
322,SUBURBAN,51.0
323,SANITARY,51.0
324,COMMIS,51.0
325,703-262-8155,52.0
326,ATTN:TAMARA,52.0
327,AW,52.0
328,SHIPPING,52.0
329,$0.00,52.0
330,mikmcco@cdwg.com,53.0
331,14501,53.0
332,SWEITZER,53.0
333,LANE,53.0
334,LAUREL,54.0
335,MD,54.0
336,20707,54.0
337,SALES,54.0
338,TAX,54.0
339,$0.00,54.0
340,SALES,55.0
341,ORDER,55.0
342,NUMBER,55.0
343,NGVP252,56.0
344,AMOUNT,56.0
345,DUE,56.0
346,"$1,295.12",56.0
347,Cage,57.0
348,Code,57.0
349,Number,57.0
350,1KH72,57.0
351,HAVE,57.0
352,QUESTIONS,57.0
353,ABOUT,57.0
354,YOUR,57.0
355,ACCOUNT?,57.0
356,DUNS,58.0
357,Number,58.0
358,02-615-7235,58.0
359,CDW-G,59.0
360,Unique,59.0
361,Entity,59.0
362,ID,59.0
363,(SAM):,59.0
364,PHZDZ8SJ5CM1,59.0
365,PLEASE,59.0
366,EMAIL,59.0
367,US,59.0
368,AT,59.0
369,credit@cdw.com,59.0
370,ISO,60.0
371,9001,60.0
372,and,60.0
373,ISO,60.0
374,14001,60.0
375,Certified,60.0
376,VISIT,60.0
377,US,60.0
378,ON,60.0
379,THE,60.0
380,INTERNET,60.0
381,AT,60.0
382,www.cdwg.com,60.0
383,CDW,61.0
384,GOVERNMENT,61.0
385,FEIN,61.0
386,36-4230110,61.0
387,Page,61.0
388,1,61.0
389,of,61.0
390,1,61.0
