,Object,Custom_LineNum
216,NO.,33.0
217,7170,33.0
218,HAS,33.0
219,BEEN,33.0
220,ASSIGNED,33.0
221,FOR,33.0
222,REFERENCE,33.0
223,AND,33.0
224,TRACKING,33.0
225,PURPOSES.,34.0
226,PURCHASE,35.0
227,ORDER,35.0
228,P81350,35.0
229,IS,35.0
230,IN,35.0
231,ACCEPTANCE,35.0
232,OF,35.0
233,PROPOSAL#:,35.0
234,PR243600.4,35.0
235,SUBMITTED,36.0
236,BY,36.0
237,BRIAN,36.0
238,HAMILL,36.0
239,DATED,36.0
240,2/20/18,36.0
241,FOR,36.0
242,VMWARE,36.0
243,SOFTWARE,36.0
244,AND,36.0
245,SUPPORT,36.0
246,RENEWAL,37.0
247,CONSOLIDATION.,37.0
248,THIS,37.0
249,PURCHASE,37.0
250,ORDER,37.0
251,EXERCISES,37.0
252,THE,37.0
253,TWO,37.0
254,(2),37.0
255,REMAINING,38.0
256,OPTION,38.0
257,TERMS,38.0
258,ON,38.0
259,CONTRACT,38.0
260,7170,38.0
261,AS,38.0
262,WELL,38.0
263,AS,38.0
264,EXTEND,38.0
265,SERVICES,38.0
266,THROUGH,39.0
267,8/22/21.,39.0
268,P81350,40.0
269,IS,40.0
270,AWARDED,40.0
271,IN,40.0
272,ACCORDANCE,40.0
273,WITH,40.0
274,THE,40.0
275,WSSC,40.0
276,PROCUREMENT,40.0
277,REGULATION,40.0
278,SECTION,41.0
279,4-112,41.0
280,PUBLIC,41.0
281,ENTITY,41.0
282,CONTRACTS,41.0
283,AND,41.0
284,IS,41.0
285,IN,41.0
286,ACCORDANCE,41.0
287,WITH,41.0
288,THE,41.0
289,TERMS,42.0
290,OF,42.0
291,GSA,42.0
292,GENERAL,42.0
293,PURPOSE,42.0
294,COMMERCIAL,42.0
295,INFORMATION,42.0
296,TECHNOLOGY,42.0
297,"EQUIPMENT,",43.0
298,"SOFTWARE,",43.0
299,AND,43.0
300,SERVICES,43.0
301,CONTRACT,43.0
302,NO.,43.0
303,GS-35F-0422L,43.0
304,AND,43.0
305,GS-35F-0119Y,44.0
306,WHICH,44.0
307,EXPIRES,44.0
308,MAY,44.0
309,"18,",44.0
310,2018.,44.0
311,WSSC,45.0
312,POC:,45.0
313,ROSA,45.0
314,WILSON,45.0
315,PHONE:,46.0
316,(301),46.0
317,206-8363,46.0
318,EMAIL:,47.0
319,.WILSON@WSSCWATER.CO,47.0
320,SIRIUS,48.0
321,POC:,48.0
322,BRIAN,48.0
323,HAMILL,48.0
324,****,49.0
325,CONTINUED,49.0
326,****,49.0
327,Purchase,50.0
328,Order,50.0
329,subject,50.0
330,to,50.0
331,the,50.0
332,WSSC,50.0
333,General,50.0
334,Conditions,50.0
335,applicable,50.0
336,to,50.0
337,this,50.0
338,purchase.,50.0
339,Purchase,51.0
340,Order,51.0
341,subject,51.0
342,to,51.0
343,the,51.0
344,WSSC,51.0
345,General,51.0
346,Conditions,51.0
347,applicable,51.0
348,to,51.0
349,this,51.0
350,purchase.,51.0
351,Washington,52.0
352,Suburban,52.0
353,Sanitary,52.0
354,Commission,52.0
355,is,52.0
356,exempt,52.0
357,from,52.0
358,the,52.0
359,following,52.0
360,taxes:,52.0
361,1.,53.0
362,State,53.0
363,of,53.0
364,Maryland,53.0
365,Sales,53.0
366,Tax,53.0
367,by,53.0
368,Certificate,53.0
369,3000256-3,53.0
370,on,53.0
371,2.,54.0
372,District,54.0
373,of,54.0
374,Columbia,54.0
375,Sales,54.0
376,Tax,54.0
377,by,54.0
378,Exemption,54.0
379,No.,54.0
380,806-10674-06,54.0
381,3.,55.0
382,Manufacturer's,55.0
383,Federal,55.0
384,Excise,55.0
385,Tax,55.0
386,Registration,55.0
387,No.,55.0
388,A-130805,55.0
389,SIGNATURE,55.0
