,Object,Custom_LineNum
126,152087-0,23.0
127,4637575,23.0
128,ITEM,24.0
129,NUMBER,24.0
130,DESCRIPTION,24.0
131,QTY,24.0
132,QTY,24.0
133,QTY,24.0
134,UNIT,24.0
135,PRICE,24.0
136,TOTAL,24.0
137,ORD,25.0
138,SHIP,25.0
139,B/O,25.0
140,3823269,26.0
141,EDU,26.0
142,LVO,26.0
143,ABSOLUTE,26.0
144,DDS,26.0
145,PREM,26.0
146,SLG,26.0
147,TRM,26.0
148,1Y,26.0
149,1935,26.0
150,1935,26.0
151,0,26.0
152,28.07,26.0
153,"54,315.45",26.0
154,Manufacturer,27.0
155,Part,27.0
156,Number:,27.0
157,4L40J46934,27.0
158,Electronic,28.0
159,distribution,28.0
160,-,28.0
161,NO,28.0
162,MEDIA,28.0
163,ITPR1364,29.0
164,Grooby,29.0
165,DocuSigned,30.0
166,by:,30.0
167,DE69219CA88F4BC,31.0
168,Feb,32.0
169,"14,",32.0
170,2022,32.0
171,1:19,32.0
172,PM,32.0
173,EST,32.0
174,GO,33.0
175,GREEN!,33.0
176,CDW,34.0
177,is,34.0
178,happy,34.0
179,to,34.0
180,announce,34.0
181,that,34.0
182,paperless,34.0
183,billing,34.0
184,is,34.0
185,now,34.0
186,available!,34.0
187,If,34.0
188,you,34.0
189,would,34.0
190,like,34.0
191,to,34.0
192,start,34.0
193,receiving,34.0
194,your,34.0
195,invoices,34.0
196,as,34.0
197,an,34.0
198,emailed,35.0
199,"PDF,",35.0
200,please,35.0
201,email,35.0
202,CDW,35.0
203,at,35.0
204,paperlessbilling@cdw.com.,35.0
205,Please,35.0
206,include,35.0
207,your,35.0
208,Customer,35.0
209,number,35.0
210,or,35.0
211,an,35.0
212,Invoice,35.0
213,number,36.0
214,in,36.0
215,your,36.0
216,email,36.0
217,for,36.0
218,faster,36.0
219,processing.,36.0
220,REDUCE,37.0
221,PROCESSING,37.0
222,COSTS,37.0
223,AND,37.0
224,ELIMINATE,37.0
225,THE,37.0
226,HASSLE,37.0
227,OF,37.0
228,PAPER,37.0
229,CHECKS!,37.0
230,Begin,38.0
231,transmitting,38.0
232,your,38.0
233,payments,38.0
234,electronically,38.0
235,via,38.0
236,ACH,38.0
237,using,38.0
238,CDW's,38.0
239,bank,38.0
240,and,38.0
241,remittance,38.0
242,information,38.0
243,located,38.0
244,at,38.0
245,the,38.0
246,top,38.0
247,of,39.0
248,the,39.0
249,attached,39.0
250,payment,39.0
251,coupon.,39.0
252,Email,39.0
253,credit@cdw.com,39.0
254,with,39.0
255,any,39.0
256,questions.,39.0
257,ACCOUNT,40.0
258,MANAGER,40.0
259,SHIPPING,40.0
260,ADDRESS:,40.0
261,SUBTOTAL,40.0
262,"$54,315.45",40.0
263,MIKE,41.0
264,MCCOWAN,41.0
265,WASHINGTON,41.0
266,SUBURBAN,41.0
267,SANITARY,41.0
268,COMM,41.0
269,703-262-8155,42.0
270,ATTN:,42.0
271,TAMARA,42.0
272,AW,42.0
273,SHIPPING,42.0
274,$0.00,42.0
275,14501,43.0
276,SWEITZER,43.0
277,LN,43.0
278,mikmcco@cdwg.com,43.0
279,LAUREL,43.0
280,MD,43.0
281,20707-5901,43.0
282,SALES,43.0
283,TAX,43.0
284,$0.00,43.0
285,SALES,44.0
286,ORDER,44.0
287,NUMBER,44.0
288,1C70TFT,45.0
289,AMOUNT,45.0
290,DUE,45.0
291,"$54,315.45",45.0
292,Cage,46.0
293,Code,46.0
294,Number,46.0
295,1KH72,46.0
296,HAVE,46.0
297,QUESTIONS,46.0
298,ABOUT,46.0
299,YOUR,46.0
300,ACCOUNT?,46.0
301,DUNS,47.0
302,Number,47.0
303,02-615-7235,47.0
304,CDW-G,48.0
305,PLEASE,48.0
306,EMAIL,48.0
307,US,48.0
308,AT,48.0
309,credit@cdw.com,48.0
310,ISO,49.0
311,9001,49.0
312,and,49.0
313,ISO,49.0
314,14001,49.0
315,Certified,49.0
316,VISIT,49.0
317,US,49.0
318,ON,49.0
319,THE,49.0
320,INTERNET,49.0
321,AT,49.0
322,www.cdwg.com,49.0
323,CDW,50.0
324,GOVERNMENT,50.0
325,FEIN,50.0
326,36-4230110,50.0
327,Page,50.0
328,1,50.0
329,of,50.0
330,1,50.0
