,Object,Custom_LineNum
137,is,26.0
138,authorized,26.0
139,to,26.0
140,permit,26.0
141,the,26.0
142,licensed,26.0
143,users,26.0
144,to,26.0
145,access,26.0
146,the,26.0
147,Caseware,26.0
148,Products,27.0
149,indicated,27.0
150,above.,27.0
151,This,27.0
152,Invoice,27.0
153,is,27.0
154,subject,27.0
155,to,27.0
156,the,27.0
157,terms,27.0
158,of,27.0
159,the,27.0
160,product,27.0
161,and/or,27.0
162,services,27.0
163,agreement,27.0
164,entered,27.0
165,into,27.0
166,with,28.0
167,Caseware,28.0
168,International,28.0
169,"Inc.,",28.0
170,or,28.0
171,Caseware,28.0
172,Cloud,28.0
173,Ltd.,28.0
174,(collectively,28.0
175,"""Caseware""),",28.0
176,as,28.0
177,applicable.,28.0
178,Customer,29.0
179,shall,29.0
180,be,29.0
181,responsible,29.0
182,for,29.0
183,interest,29.0
184,on,29.0
185,overdue,29.0
186,amounts,29.0
187,at,29.0
188,the,29.0
189,rate,29.0
190,of,29.0
191,one,29.0
192,percent,29.0
193,(1%),29.0
194,per,29.0
195,month,29.0
196,calculated,29.0
197,"daily,",30.0
198,compounded,30.0
199,monthly,30.0
200,(12.68%,30.0
201,per,30.0
202,annum).,30.0
203,If,31.0
204,the,31.0
205,number,31.0
206,of,31.0
207,licensed,31.0
208,users,31.0
209,is,31.0
210,"incorrect,",31.0
211,please,31.0
212,contact,31.0
213,Caseware,31.0
214,Sales/Customer,31.0
215,Service,31.0
216,at,31.0
217,+,31.0
218,1-416-867-9504,31.0
219,or,31.0
220,info@caseware.com.,32.0
221,Credit,33.0
222,Card,33.0
223,Surcharge.,33.0
224,Caseware,33.0
225,shall,33.0
226,apply,33.0
227,a,33.0
228,2.4%,33.0
229,surcharge,33.0
230,to,33.0
231,any,33.0
232,payments,33.0
233,made,33.0
234,by,33.0
235,Customer,33.0
236,by,33.0
237,credit,33.0
238,card.,33.0
239,Payment,34.0
240,Terms:,34.0
241,Due,34.0
242,upon,34.0
243,receipt,34.0
244,of,34.0
245,this,34.0
246,invoice,34.0
247,Payment,35.0
248,Methods:,35.0
249,Credit,35.0
250,Cards,35.0
251,"(Visa,",35.0
252,"MasterCard,",35.0
253,"Amex,",35.0
254,"Discover),",35.0
255,"Skrill,",35.0
256,Bank,35.0
257,Transfer/Wire,35.0
258,and,35.0
259,Cheque.,35.0
260,DocuSigned,36.0
261,by:,36.0
262,Letitia,37.0
263,Carolina,37.0
264,Powell,37.0
265,Jun,37.0
266,"29,",37.0
267,2023,37.0
268,I,37.0
269,9:11,37.0
270,AM,37.0
271,EDT,37.0
272,51E73B6EB6E645C.,38.0
273,DocuSigned,39.0
274,by:,39.0
275,Jun,40.0
276,"29,",40.0
277,2023,40.0
278,I,40.0
279,3:00,40.0
280,PM,40.0
281,EDT,40.0
282,DE69219CA88F4BC.,41.0
