,Object,Custom_LineNum
204,VREALIZE,36.0
205,SUITE,36.0
206,2017,36.0
207,ENTERPRISE,36.0
208,(PER,36.0
209,PLU),36.0
210,3.22.2018,37.0
211,-,37.0
212,8.22.2021,37.0
213,(4),38.0
214,VS6-EPL-VS-P-SSS-F,38.0
215,|,38.0
216,"$4,852.32",38.0
217,VS6-EPL-VS-P-SSS-F,39.0
218,-,39.0
219,U.S.,39.0
220,FEDERAL,39.0
221,PRODUCTION,39.0
222,SUPPORT/SUBSCRIPTION,39.0
223,VSPHERE,40.0
224,6,40.0
225,ENTERPRISE,40.0
226,PLUS,40.0
227,FOR,40.0
228,VCLOUD,40.0
229,SUITES,40.0
230,(PER,40.0
231,CPU),40.0
232,3.22.2018,41.0
233,-,41.0
234,8.22.2021,41.0
235,(4),42.0
236,11-2129-M1P,42.0
237,|,42.0
238,"$8,760.72",42.0
239,VS6-EPL-P-SSS-F,43.0
240,-,43.0
241,U.S.,43.0
242,FEDERAL,43.0
243,PRODUCTION,43.0
244,SUPPORT/SUBSCRIPTION,43.0
245,VMWARE,44.0
246,VSPHERE,44.0
247,6,44.0
248,ENTERPRISE,44.0
249,PLUS,44.0
250,FOR,44.0
251,1,44.0
252,PROCESSOR,44.0
253,7.19.2018,45.0
254,-,45.0
255,8.22.2021,45.0
256,(1),46.0
257,11-2140-M1,46.0
258,$119.47,46.0
259,VS6-ESSL-SUB-F,47.0
260,-,47.0
261,SUBSCRIPTION,47.0
262,ONLY,47.0
263,FOR,47.0
264,VMWARE,47.0
265,VSPHERE,47.0
266,6,47.0
267,ESSENTIALS,47.0
268,KIT,48.0
269,8.23.2019,49.0
270,-,49.0
271,8.22.2021,49.0
272,****,50.0
273,CONTINUED,50.0
274,****,50.0
275,Purchase,51.0
276,Order,51.0
277,subject,51.0
278,to,51.0
279,the,51.0
280,WSSC,51.0
281,General,51.0
282,Conditions,51.0
283,applicable,51.0
284,to,51.0
285,this,51.0
286,purchase.,51.0
287,Purchase,52.0
288,Order,52.0
289,subject,52.0
290,to,52.0
291,the,52.0
292,WSSC,52.0
293,General,52.0
294,Conditions,52.0
295,applicable,52.0
296,to,52.0
297,this,52.0
298,purchase.,52.0
299,Washington,53.0
300,Suburban,53.0
301,Sanitary,53.0
302,Commission,53.0
303,is,53.0
304,exempt,53.0
305,from,53.0
306,the,53.0
307,following,53.0
308,taxes:,53.0
309,1.,54.0
310,State,54.0
311,of,54.0
312,Maryland,54.0
313,Sales,54.0
314,Tax,54.0
315,by,54.0
316,Certificate,54.0
317,3000256-3,54.0
318,02,54.0
319,2.,55.0
320,District,55.0
321,of,55.0
322,Columbia,55.0
323,Sales,55.0
324,Tax,55.0
325,by,55.0
326,Exemption,55.0
327,No.,55.0
328,806-10674-06,55.0
329,3.,56.0
330,Manufacturer's,56.0
331,Federal,56.0
332,Excise,56.0
333,Tax,56.0
334,Registration,56.0
335,No.,56.0
336,A-130805,56.0
337,SIGNATURE,56.0
