,Object,Custom_LineNum
209,PRODUCTION,40.0
210,SUPPORT/SUBSCRIPTION,40.0
211,VMWARE,41.0
212,VSPHERE,41.0
213,6,41.0
214,ENTERPRISE,41.0
215,PLUS,41.0
216,FOR,41.0
217,1,41.0
218,PROCESSOR,41.0
219,3.19.2018,42.0
220,-,42.0
221,8.22.2021,42.0
222,(3),43.0
223,11-2118-M1P,43.0
224,"$12,484.74",43.0
225,VCS6-STD-P-SSS-F,44.0
226,-,44.0
227,U.S.,44.0
228,FEDERAL,44.0
229,PRODUCTION,44.0
230,SUPPORT/SUBSCRIPTION,44.0
231,VMWARE,45.0
232,VCENTER,45.0
233,SERVER,45.0
234,6,45.0
235,STANDARD,45.0
236,3.19.2018,46.0
237,-,46.0
238,8.22.2021,46.0
239,(32),47.0
240,VC-SRMCL-P-SSS-F,47.0
241,I,47.0
242,"$55,524.48",47.0
243,VC-SRMCL-P-SSS-F,48.0
244,-,48.0
245,U.S.,48.0
246,FEDERAL,48.0
247,PRODUCTION,48.0
248,SUPPORT/SUBSCRIPTION,48.0
249,VCENTER,49.0
250,SITE,49.0
251,RECOVERY,49.0
252,MANAGER,49.0
253,FOR,49.0
254,VCLOUD,49.0
255,SUITES,49.0
256,(PER,49.0
257,CPU),49.0
258,CONTINUED,50.0
259,Purchase,51.0
260,Order,51.0
261,subject,51.0
262,to,51.0
263,the,51.0
264,WSSC,51.0
265,General,51.0
266,Conditions,51.0
267,applicable,51.0
268,to,51.0
269,this,51.0
270,purchase.,51.0
271,Purchase,52.0
272,Order,52.0
273,subject,52.0
274,to,52.0
275,the,52.0
276,WSSC,52.0
277,General,52.0
278,Conditions,52.0
279,applicable,52.0
280,to,52.0
281,this,52.0
282,purchase.,52.0
283,Washington,53.0
284,Suburban,53.0
285,Sanitary,53.0
286,Commission,53.0
287,is,53.0
288,exempt,53.0
289,from,53.0
290,the,53.0
291,following,53.0
292,taxes:,53.0
293,1.,54.0
294,State,54.0
295,of,54.0
296,Maryland,54.0
297,Sales,54.0
298,Tax,54.0
299,by,54.0
300,Certificate,54.0
301,3000256-3,54.0
302,02,54.0
303,2.,55.0
304,District,55.0
305,of,55.0
306,Columbia,55.0
307,Sales,55.0
308,Tax,55.0
309,by,55.0
310,Exemption,55.0
311,No.,55.0
312,806-10674-06,55.0
313,3.,56.0
314,Manufacturer's,56.0
315,Federal,56.0
316,Excise,56.0
317,Tax,56.0
318,Registration,56.0
319,No.,56.0
320,A-130805,56.0
321,SIGNATURE,56.0
