,Object,Custom_LineNum
137,Equipment,28.0
138,Checkout,28.0
139,12/15/2022,28.0
140,12/14/2023,28.0
141,0.00,28.0
142,Contracts,29.0
143,12/15/2022,29.0
144,12/14/2023,29.0
145,0.00,29.0
146,Cityworks,30.0
147,for,30.0
148,Excel,30.0
149,for,30.0
150,AMS,30.0
151,12/15/2022,30.0
152,12/14/2023,30.0
153,0.00,30.0
154,Cityworks,31.0
155,Analytics,31.0
156,for,31.0
157,AMS,31.0
158,12/15/2022,31.0
159,12/14/2023,31.0
160,0.00,31.0
161,Operational,32.0
162,Insights,32.0
163,for,32.0
164,AMS,32.0
165,12/15/2022,32.0
166,12/14/2023,32.0
167,0.00,32.0
168,Workload,33.0
169,for,33.0
170,AMS,33.0
171,12/15/2022,33.0
172,12/14/2023,33.0
173,0.00,33.0
174,Web,34.0
175,Hooks,34.0
176,for,34.0
177,AMS,34.0
178,12/15/2022,34.0
179,12/14/2023,34.0
180,0.00,34.0
181,Service,35.0
182,Request,35.0
183,API,35.0
184,12/15/2022,35.0
185,12/14/2023,35.0
186,0.00,35.0
187,Work,36.0
188,Order,36.0
189,API,36.0
190,-,36.0
191,Extended,36.0
192,12/15/2022,36.0
193,12/14/2023,36.0
194,0.00,36.0
195,Inspection,37.0
196,API,37.0
197,Solution,37.0
198,12/15/2022,37.0
199,12/14/2023,37.0
200,0.00,37.0
201,Storeroom,38.0
202,API,38.0
203,Solution,38.0
204,12/15/2022,38.0
205,12/14/2023,38.0
206,0.00,38.0
207,Metrics,39.0
208,API,39.0
209,Solution,39.0
210,12/15/2022,39.0
211,12/14/2023,39.0
212,0.00,39.0
213,eURL,40.0
214,12/15/2022,40.0
215,12/14/2023,40.0
216,0.00,40.0
217,Citizen,41.0
218,Engagement,41.0
219,API,41.0
220,12/15/2022,41.0
221,12/14/2023,41.0
222,0.00,41.0
223,Sandbox,42.0
224,12/15/2022,42.0
225,12/14/2023,42.0
226,0.00,42.0
227,Total,43.0
228,"350,625.00",43.0
229,Amount,44.0
230,Due,44.0
231,"$350,625.00",44.0
232,Remit,45.0
233,Payment,45.0
234,To:,45.0
235,Azteca,46.0
236,"Systems,",46.0
237,LLC,46.0
238,DocuSigned,46.0
239,by:,46.0
240,FEIN:,46.0
241,81-3929341,46.0
242,By,47.0
243,Check:,47.0
244,Rashmi,47.0
245,Jayaprakash,47.0
246,Feb,47.0
247,"7,",47.0
248,2023,47.0
249,I,47.0
250,7:27,47.0
251,AM,47.0
252,EST,47.0
253,11075,48.0
254,South,48.0
255,State,48.0
256,"Street,",48.0
257,#24,48.0
258,3A6CD2D72372444.,48.0
259,"Sandy,",49.0
260,UT,49.0
261,84070,49.0
262,PLEASE,50.0
263,NOTE,50.0
264,-,50.0
265,NEW,50.0
266,BANKING,50.0
267,INFORMATION,50.0
268,Electronic,51.0
269,Payment,51.0
270,Instructions:,51.0
271,Wells,52.0
272,Fargo,52.0
273,Bank,52.0
274,cuSigned,52.0
275,by:,52.0
276,Account,52.0
277,#:,52.0
278,4943665851,52.0
279,",",52.0
280,ABA/Routing,53.0
281,Number:,53.0
282,121000248,53.0
283,SWIFT,54.0
284,Code:,54.0
285,WFBIUS6S,54.0
286,Sample,54.0
287,DE6,55.0
288,0219CA88F4BC,55.0
289,Feb,56.0
290,"8,",56.0
291,2123,56.0
292,9:39,56.0
293,AM,56.0
294,EST,56.0
295,E/TENSIONS,57.0
296,AND/ADDITIONS,57.0
297,CHECKED,57.0
298,VERIFIED,58.0
299,BY,58.0
