,Object,Custom_LineNum
136,Hardware,22.0
137,ID:,22.0
138,L-005056A10602,22.0
139,System,22.0
140,Type:,22.0
141,Production,22.0
142,Renewal,23.0
143,Maintenance,23.0
144,Product,24.0
145,Qty,24.0
146,Start,24.0
147,Date,24.0
148,End,24.0
149,Date,24.0
150,Automate,25.0
151,Schedule,25.0
152,-,25.0
153,Agent,25.0
154,Licenses,25.0
155,-,25.0
156,Linux,25.0
157,Agent,25.0
158,1,25.0
159,1-Jan-21,25.0
160,31-Dec-21,25.0
161,244.47,25.0
162,Automate,26.0
163,Schedule,26.0
164,-,26.0
165,Agent,26.0
166,Licenses_-_Windows,26.0
167,-,26.0
168,Agent,26.0
169,1,26.0
170,1-Jan-21,26.0
171,31-Dec-21,26.0
172,72.68,26.0
173,AutoMate,27.0
174,Schedule,27.0
175,-,27.0
176,Interface,27.0
177,License,27.0
178,-,27.0
179,Informatica,27.0
180,1,27.0
181,1-Jan-21,27.0
182,31-Dec-21,27.0
183,747.74,27.0
184,Automate,28.0
185,Scheduler,28.0
186,-,28.0
187,Server/Host,28.0
188,License,28.0
189,1,28.0
190,1-Jan-21,28.0
191,31-Dec-21,28.0
192,"1,299.45",28.0
193,Automate,29.0
194,Schedule,29.0
195,-,29.0
196,Agent,29.0
197,Licenses,29.0
198,-,29.0
199,Linux,29.0
200,Agent,29.0
201,1,29.0
202,1-Jan-21,29.0
203,31-Dec-21,29.0
204,247.78,29.0
205,Hardware,30.0
206,ID:,30.0
207,L-005056A53459,30.0
208,System,30.0
209,Type:,30.0
210,HA,30.0
211,Renewal,31.0
212,Maintenance,31.0
213,Product,32.0
214,Qty,32.0
215,Start,32.0
216,Date,32.0
217,End,32.0
218,Date,32.0
219,AutoMate,33.0
220,Schedule,33.0
221,-,33.0
222,Interface,33.0
223,License,33.0
224,-,33.0
225,HA,33.0
226,1,33.0
227,1-Jan-21,33.0
228,31-Dec-21,33.0
229,"1,239.98",33.0
230,Subtotal,34.0
231,"3,852.10",34.0
232,Tax,35.0
233,.00,35.0
234,Amount,36.0
235,Due,36.0
236,"3,852.10",36.0
237,Currency:,37.0
238,USD,37.0
239,CEIVED,38.0
240,DocuSigned,39.0
241,by:,39.0
242,DocuSigned,39.0
243,by:,39.0
244,Meray,40.0
245,Masson,40.0
246,JAN,40.0
247,2021,40.0
248,85768F8F682840F,41.0
249,ATER,41.0
250,SECTION,42.0
251,Jan,43.0
252,"4,",43.0
253,2021,43.0
254,5:17,43.0
255,PM,43.0
256,EST,43.0
257,DE69219CA88F4BC,43.0
258,Jan,44.0
259,"11,",44.0
260,2021,44.0
261,I,44.0
262,4:08,44.0
263,PM,44.0
264,EST,44.0
265,Contact:,45.0
266,Mandy,45.0
267,Lopez,45.0
268,Phone:,45.0
269,+1_(952)_563-2764,45.0
270,Email:,45.0
271,mandy.lopez@helpsystems.com,45.0
272,Page,46.0
273,1,46.0
274,of,46.0
275,1,46.0
